time,"[Clarity]Air Temp. in Vehicle (℃)","[Clarity]Air Temp. Outside Vehicle (℃)","[Clarity]Battery Capacity (LineB) (Ah)","[Clarity]Battery Capacity (total) (Ah)","[Clarity]Distance Traveled since Battery Connected (miles)","[Clarity]HV Battery Voltage (LineA) (V)","[Clarity]HV Battery Voltage (LineB) (V)","[Clarity]HV Total Battery Current (A)","[Clarity]Individual Cell Max SOC (Line A) (%)","[Clarity]Individual Cell Max SOC (Line B) (%)","[Clarity]Individual Cell Min SOC (Line A) (%)","[Clarity]Individual Cell Min SOC (Line B) (%)","[Clarity]Input Voltage of Normal Charger (V)","[Clarity]Odometer (miles)","[Clarity]Output Voltage of Normal Charger (V)","[Clarity]SOC (%)","Altitude (GPS) (feet)","Average speed (mph)","Average speed (GPS) (mph)","Distance travelled (miles)","Distance travelled (total) (miles)","EV Instant Energy Consumption (km/kWh)","EV Instant Energy Consumption [kWh/100km] (mi/kWh)","HV EV Battery Power (kW)","Hybrid/EV battery pack remaining charge (%)","Hybrid/EV Battery System Current (A)","Hybrid/EV Battery System Voltage (V)","OBD Module Voltage (V)","Speed (GPS) (mph)","Vehicle acceleration (g)","Vehicle speed (mph)",Latitude,Longtitude,
13:00:02.449,,,,,,,,,,,,,,,,,5753.46076533203,,17.3953497300661,,,,,,,,,,1.70007156062826,,,39.57587667,-104.86367911,
13:00:02.474,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,39.57587667,-104.86367911,
13:00:02.540,,,,,,,,,,,,,,,,,,,,,,,,,,,337.6875,,,,,39.57587667,-104.86367911,
13:00:02.845,23,13,,54.98,,338,,2.24,91.74,,90.93,,,,,94,,,,,,,,,,,,,,,,39.57587667,-104.86367911,
13:00:03.146,,,27.49,,,,338.2,,,91.94,,90.88,,,,,,,,,,,,0.757568,,,,,,,,39.57587667,-104.86367911,
13:00:03.316,,,,,,,,,,,,,,69343,,,,,,,,,,,,,,,,,,39.57587667,-104.86367911,
13:00:03.428,,,,,,,,,,,,,,,,,,17.9140454232133,,2.52308398834487,254.542810919629,1.32001351693841,0.820218119033539,,,,,,,0,0.621371192237334,39.57587667,-104.86367911,
13:00:03.451,,,,,,,,,,,,,,,,,5753.07949583984,,17.3692470695659,,,,,,,,,,1.29742301205865,,,39.57588108,-104.86368386,
13:00:03.505,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,39.57588108,-104.86368386,
13:00:03.573,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,337.65625,,,,,39.57588108,-104.86368386,
13:00:03.891,23,13,,54.98,,337.5,,2.84,91.73,,90.93,,,,,94,,,,,,,,,,,,,,,,39.57588108,-104.86368386,
13:00:04.296,,,27.49,,,,337.5,,,91.94,,90.88,,,,,,,,,,,,0.9585,,,,,,,,39.57588108,-104.86368386,
13:00:04.444,,,,,,,,,,,,,,,,,5753.07468992187,,17.3423357218935,,,,,,,,,,0.581603414601058,,,39.57588358,-104.86368674,
13:00:04.460,,,,,,,,,,,,,,69343,,,,,,,,,,,,,,,,,,39.57588358,-104.86368674,
13:00:04.552,,,,,,,,,,,,,,,,,,17.874418922933,,2.52308398834487,254.542810919629,0,,,,,,,,-0.0129529506743466,0,39.57588358,-104.86368674,
13:00:04.621,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,39.57588358,-104.86368674,
13:00:04.691,,,,,,,,,,,,,,,,,,,,,,,,,,,337.75,,,,,39.57588358,-104.86368674,
13:00:05.006,23,13,,54.98,,337.5,,1.38,91.73,,90.93,,,,,94,,,,,,,,,,,,,,,,39.57588358,-104.86368674,
13:00:05.310,,,27.49,,,,337.3,,,91.94,,90.88,,,,,,,,,,,,0.465474,,,,,,,,39.57588358,-104.86368674,
13:00:05.442,,,,,,,,,,,,,,,,,5753.08269978516,,17.3144307161537,,,,,,,,,,0,,,39.57588307,-104.86368629,
13:00:05.477,,,,,,,,,,,,,,69343,,,,,,,,,,,,,,,,,,39.57588307,-104.86368629,
13:00:05.571,,,,,,,,,,,,,,,,,,17.8386382228121,,2.52308398834487,254.542810919629,0,,,,,,,,-0.0131720668734612,0,39.57588307,-104.86368629,
13:00:05.628,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,39.57588307,-104.86368629,
13:00:05.696,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,337.71875,,,,,39.57588307,-104.86368629,
13:00:06.129,23,13,,54.98,,337.3,,1.12,91.73,,90.93,,,,,94,,,,,,,,,,,,,,,,39.57588307,-104.86368629,
13:00:06.465,,,27.49,,,,337.5,,,91.94,,90.88,,,,,,,,,,,,0.378,,,,,,,,39.57588307,-104.86368629,
13:00:06.631,,,,,,,,,,,,,,69343,,,,,,,,,,,,,,,,,,39.57588307,-104.86368629,
13:00:06.732,,,,,,,,,,,,,,,,,,17.7980869268896,,2.52308398834487,254.542810919629,0,,,,,,,,-0.0130392533335871,0,39.57588307,-104.86368629,
13:00:06.777,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,39.57588307,-104.86368629,
13:00:06.837,,,,,,,,,,,,,,,,,,,,,,,,,,1,337.765625,,,,,39.57588307,-104.86368629,
13:00:07.139,23,13,,54.98,,337.7,,1.04,91.73,,90.93,,,,,94,,,,,,,,,,,,,,,,39.57588307,-104.86368629,
13:00:07.454,,,27.49,,,,337.7,,,91.94,,90.88,,,,,,,,,,,,0.351208,,,,,,,,39.57588307,-104.86368629,
13:00:07.633,,,,,,,,,,,,,,69343,,,,,,,,,,,,,,,,,,39.57588307,-104.86368629,
13:00:07.738,,,,,,,,,,,,,,,,,,17.7630394190569,,2.52308398834487,254.542810919629,0,,,,,,,,-0.00657152205851413,0,39.57588307,-104.86368629,
13:00:07.885,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,39.57588307,-104.86368629,
13:00:08.016,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,337.6875,,,,,39.57588307,-104.86368629,
13:00:08.311,23,13,,54.98,,337.5,,3.18,91.73,,90.92,,,,,94,,,,,,,,,,,,,,,,39.57588307,-104.86368629,
13:00:08.448,,,,,,,,,,,,,,,,,5752.89206503906,,17.2348970477768,,,,,,,,,,0.827666438726672,,,39.57588212,-104.86368487,
13:00:08.621,,,27.49,,,,337.3,,,91.94,,90.88,,,,,,,,,,,,1.072614,,,,,,,,39.57588212,-104.86368487,
13:00:08.837,,,,,,,,,,,,,,69343,,,,,,,,,,,,,,,,,,39.57588212,-104.86368487,
13:00:09.013,,,,,,,,,,,,,,,,,,17.7219590621282,,2.52352403020182,254.543250961486,1.8646036691671,1.15861064651403,,,,,,,0.0126990199496069,1.24274238447467,39.57588212,-104.86368487,
13:00:09.137,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,39.57588212,-104.86368487,
13:00:09.321,,,,,,,,,,,,,,,,,,,,,,,,,,,337.5,,,,,39.57588212,-104.86368487,
13:00:09.437,,,,,,,,,,,,,,,,,5753.09631655273,,17.210627577751,,,,,,,,,,1.92376524316642,,,39.57587776,-104.86367906,
13:00:09.641,23,13,,54.98,,337,,3.78,91.73,,90.92,,,,,94,,,,,,,,,,,,,,,,39.57587776,-104.86367906,
13:00:09.992,,,27.49,,,,337.3,,,91.93,,90.88,,,,,,,,,,,,1.274994,,,,,,,,39.57587776,-104.86367906,
13:00:10.236,,,,,,,,,,,,,,69343,,,,,,,,,,,,,,,,,,39.57587776,-104.86367906,
13:00:10.350,,,,,,,,,,,,,,,,,,17.6791089172641,,2.52398537442378,254.543712305708,1.56863483279137,0.974704194686406,,,,,,,0.0118561497741708,1.24274238447467,39.57587776,-104.86367906,
13:00:10.408,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,39.57587776,-104.86367906,
13:00:10.463,,,,,,,,,,,,,,,,,5753.07869485352,,17.1850994986984,,,,,,,,,,1.65533287745334,,,39.57587356,-104.86367205,
13:00:10.484,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,337.640625,,,,,39.57587356,-104.86367205,
13:00:10.775,23,13,,54.98,,337.3,,2.92,91.73,,90.92,,,,,94,,,,,,,,,,,,,,,,39.57587356,-104.86367205,
13:00:11.072,,,27.49,,,,338,,,91.93,,90.87,,,,,,,,,,,,0.98696,,,,,,,,39.57587356,-104.86367205,
13:00:11.267,,,,,,,,,,,,,,69343,,,,,,,,,,,,,,,,,,39.57587356,-104.86367205,
13:00:11.349,,,,,,,,,,,,,,,,,,17.6459979578203,,2.52415790616135,254.543884837445,1.01321228823863,0.629580732755127,,,,,,,,0.621371192237334,39.57587356,-104.86367205,
13:00:11.409,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,39.57587356,-104.86367205,
13:00:11.447,,,,,,,,,,,,,,,,,5752.89767194336,,17.1599513179827,,,,,,,,,,1.18557617078957,,,39.57587017,-104.86366739,
13:00:11.487,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,337.640625,,,,,39.57587017,-104.86366739,
13:00:11.856,23,13,,54.98,,336.8,,3.68,91.72,,90.92,,,,,94,,,,,,,,,,,,,,,,39.57587017,-104.86366739,
13:00:12.187,,,27.49,,,,337.5,,,91.93,,90.87,,,,,,,,,,,,1.242,,,,,,,,39.57587017,-104.86366739,
